id,name,action,priority,phoneNumber,labelId,isEnabled,count,avatar,ruleType,subscriptionId
+15035569784,FTC Robocall Complaint,block,3,+15035569784,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15034779964,FTC Robocall Complaint,block,3,+15034779964,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15034779602,FTC Robocall Complaint,block,3,+15034779602,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17756346878,FTC Robocall Complaint,block,3,+17756346878,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17404652443,FTC Robocall Complaint,block,3,+17404652443,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15034779869,FTC Robocall Complaint,block,3,+15034779869,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15038281231,FTC Robocall Complaint,block,3,+15038281231,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17372543730,FTC Robocall Complaint,block,3,+17372543730,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15034779346,FTC Robocall Complaint,block,3,+15034779346,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19712457919,FTC Robocall Complaint,block,3,+19712457919,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14702836896,FTC Robocall Complaint,block,3,+14702836896,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15032936058,FTC Robocall Complaint,block,3,+15032936058,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15032424962,FTC Robocall Complaint,block,3,+15032424962,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19493781136,FTC Robocall Complaint,block,3,+19493781136,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15595767439,FTC Robocall Complaint,block,3,+15595767439,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15137173746,FTC Robocall Complaint,block,3,+15137173746,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13018896458,FTC Robocall Complaint,block,3,+13018896458,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15623784729,FTC Robocall Complaint,block,3,+15623784729,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17819771407,FTC Robocall Complaint,block,3,+17819771407,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18163252226,FTC Robocall Complaint,block,3,+18163252226,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19499904341,FTC Robocall Complaint,block,3,+19499904341,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19099017492,FTC Robocall Complaint,block,3,+19099017492,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12139452508,FTC Robocall Complaint,block,3,+12139452508,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12085682868,FTC Robocall Complaint,block,3,+12085682868,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12083912668,FTC Robocall Complaint,block,3,+12083912668,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12083838465,FTC Robocall Complaint,block,3,+12083838465,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14084703577,FTC Robocall Complaint,block,3,+14084703577,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15624521666,FTC Robocall Complaint,block,3,+15624521666,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16199246588,FTC Robocall Complaint,block,3,+16199246588,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13512054521,FTC Robocall Complaint,block,3,+13512054521,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18884427173,FTC Robocall Complaint,block,3,+18884427173,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18445270747,FTC Robocall Complaint,block,3,+18445270747,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18553572070,FTC Robocall Complaint,block,3,+18553572070,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12702383591,FTC Robocall Complaint,block,3,+12702383591,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19016777611,FTC Robocall Complaint,block,3,+19016777611,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19133854665,FTC Robocall Complaint,block,3,+19133854665,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15037776036,FTC Robocall Complaint,block,3,+15037776036,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14126651757,FTC Robocall Complaint,block,3,+14126651757,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14125289306,FTC Robocall Complaint,block,3,+14125289306,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14128021976,FTC Robocall Complaint,block,3,+14128021976,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19205254534,FTC Robocall Complaint,block,3,+19205254534,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15714768432,FTC Robocall Complaint,block,3,+15714768432,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18508097942,FTC Robocall Complaint,block,3,+18508097942,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17276324042,FTC Robocall Complaint,block,3,+17276324042,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18057648389,FTC Robocall Complaint,block,3,+18057648389,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18556239654,FTC Robocall Complaint,block,3,+18556239654,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16613289267,FTC Robocall Complaint,block,3,+16613289267,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13802017372,FTC Robocall Complaint,block,3,+13802017372,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19419777071,FTC Robocall Complaint,block,3,+19419777071,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19499912437,FTC Robocall Complaint,block,3,+19499912437,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13349426626,FTC Robocall Complaint,block,3,+13349426626,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19257901619,FTC Robocall Complaint,block,3,+19257901619,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17192979452,FTC Robocall Complaint,block,3,+17192979452,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14013425985,FTC Robocall Complaint,block,3,+14013425985,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17123227306,FTC Robocall Complaint,block,3,+17123227306,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19513662906,FTC Robocall Complaint,block,3,+19513662906,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19407467380,FTC Robocall Complaint,block,3,+19407467380,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18008387971,FTC Robocall Complaint,block,3,+18008387971,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18559245226,FTC Robocall Complaint,block,3,+18559245226,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16402138290,FTC Robocall Complaint,block,3,+16402138290,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19548992688,FTC Robocall Complaint,block,3,+19548992688,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14075653335,FTC Robocall Complaint,block,3,+14075653335,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13177283631,FTC Robocall Complaint,block,3,+13177283631,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18888268217,FTC Robocall Complaint,block,3,+18888268217,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13476952945,FTC Robocall Complaint,block,3,+13476952945,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12394752061,FTC Robocall Complaint,block,3,+12394752061,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13479376236,FTC Robocall Complaint,block,3,+13479376236,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18015147321,FTC Robocall Complaint,block,3,+18015147321,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13472028946,FTC Robocall Complaint,block,3,+13472028946,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19373650310,FTC Robocall Complaint,block,3,+19373650310,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13477718094,FTC Robocall Complaint,block,3,+13477718094,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19376007893,FTC Robocall Complaint,block,3,+19376007893,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17179307668,FTC Robocall Complaint,block,3,+17179307668,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13607290429,FTC Robocall Complaint,block,3,+13607290429,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12708145571,FTC Robocall Complaint,block,3,+12708145571,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18443750493,FTC Robocall Complaint,block,3,+18443750493,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14789108415,FTC Robocall Complaint,block,3,+14789108415,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13212658084,FTC Robocall Complaint,block,3,+13212658084,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16613873647,FTC Robocall Complaint,block,3,+16613873647,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12136683843,FTC Robocall Complaint,block,3,+12136683843,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18009423767,FTC Robocall Complaint,block,3,+18009423767,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19126209757,FTC Robocall Complaint,block,3,+19126209757,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12818865421,FTC Robocall Complaint,block,3,+12818865421,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12816959438,FTC Robocall Complaint,block,3,+12816959438,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12816743529,FTC Robocall Complaint,block,3,+12816743529,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15188194602,FTC Robocall Complaint,block,3,+15188194602,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12813445381,FTC Robocall Complaint,block,3,+12813445381,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19432746073,FTC Robocall Complaint,block,3,+19432746073,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14848500634,FTC Robocall Complaint,block,3,+14848500634,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12813245728,FTC Robocall Complaint,block,3,+12813245728,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12815241106,FTC Robocall Complaint,block,3,+12815241106,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14329009792,FTC Robocall Complaint,block,3,+14329009792,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17314519076,FTC Robocall Complaint,block,3,+17314519076,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17326641544,FTC Robocall Complaint,block,3,+17326641544,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17279559323,FTC Robocall Complaint,block,3,+17279559323,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17178908343,FTC Robocall Complaint,block,3,+17178908343,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17019409647,FTC Robocall Complaint,block,3,+17019409647,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13692066373,FTC Robocall Complaint,block,3,+13692066373,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13018887237,FTC Robocall Complaint,block,3,+13018887237,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16696694236,FTC Robocall Complaint,block,3,+16696694236,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17079777409,FTC Robocall Complaint,block,3,+17079777409,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16617359331,FTC Robocall Complaint,block,3,+16617359331,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18552801976,FTC Robocall Complaint,block,3,+18552801976,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18556562773,FTC Robocall Complaint,block,3,+18556562773,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12707017999,FTC Robocall Complaint,block,3,+12707017999,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13098029457,FTC Robocall Complaint,block,3,+13098029457,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12795005601,FTC Robocall Complaint,block,3,+12795005601,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17152726217,FTC Robocall Complaint,block,3,+17152726217,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13365832667,FTC Robocall Complaint,block,3,+13365832667,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19086372470,FTC Robocall Complaint,block,3,+19086372470,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12026006119,FTC Robocall Complaint,block,3,+12026006119,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13048265067,FTC Robocall Complaint,block,3,+13048265067,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17814480581,FTC Robocall Complaint,block,3,+17814480581,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18044633557,FTC Robocall Complaint,block,3,+18044633557,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19187964646,FTC Robocall Complaint,block,3,+19187964646,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17719991134,FTC Robocall Complaint,block,3,+17719991134,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14134212216,FTC Robocall Complaint,block,3,+14134212216,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18456303140,FTC Robocall Complaint,block,3,+18456303140,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+12039358569,FTC Robocall Complaint,block,3,+12039358569,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13124639127,FTC Robocall Complaint,block,3,+13124639127,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16627401921,FTC Robocall Complaint,block,3,+16627401921,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14434126933,FTC Robocall Complaint,block,3,+14434126933,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19898843664,FTC Robocall Complaint,block,3,+19898843664,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15822385393,FTC Robocall Complaint,block,3,+15822385393,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13607024815,FTC Robocall Complaint,block,3,+13607024815,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18042278920,FTC Robocall Complaint,block,3,+18042278920,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13186334660,FTC Robocall Complaint,block,3,+13186334660,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+19789905576,FTC Robocall Complaint,block,3,+19789905576,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17402473934,FTC Robocall Complaint,block,3,+17402473934,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+15184686611,FTC Robocall Complaint,block,3,+15184686611,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+16096325037,FTC Robocall Complaint,block,3,+16096325037,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18188069346,FTC Robocall Complaint,block,3,+18188069346,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+17162818822,FTC Robocall Complaint,block,3,+17162818822,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+14069689725,FTC Robocall Complaint,block,3,+14069689725,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18482461736,FTC Robocall Complaint,block,3,+18482461736,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18447387561,FTC Robocall Complaint,block,3,+18447387561,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18623696735,FTC Robocall Complaint,block,3,+18623696735,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+18447388450,FTC Robocall Complaint,block,3,+18447388450,robocall,1,0,,phone_rule,us-ftc-robocall-daily
+13152158092,FTC Robocall Complaint,block,3,+13152158092,robocall,1,0,,phone_rule,us-ftc-robocall-daily
