"id","name","action","priority","phoneNumber","labelId","isEnabled","count","avatar","ruleType","subscriptionId"
"4006668800","Apple","none","0","4006668800","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/Apple.png","phone_rule",""
"4006272273","Apple","none","0","4006272273","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/Apple.png","phone_rule",""
"4006198141","Apple","none","0","4006198141","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/Apple.png","phone_rule",""
"02161791000","Apple","none","0","02161791000","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/Apple.png","phone_rule",""
"4006588555","LOUIS VUITTON","none","0","4006588555","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/LOUIS VUITTON.png","phone_rule",""
"4008109000","Sony","none","0","4008109000","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/sony.png","phone_rule",""
"4008866140","Xbox","none","0","4008866140","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/xbox.png","phone_rule",""
"4006800166","拓竹","none","0","4006800166","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/拓竹.png","phone_rule",""
"4008866023","闪铸","none","0","4008866023","other","1","0","https://raw.githubusercontent.com/metowolf/vCards/refs/heads/master/data/其它/闪铸.png","phone_rule",""
